,product_id,name,price,order_count,shop_id,shop_name,revenue
1613,116301943,Chảo nhôm chống dính đáy từ Elmich Baby EL-5940YA - Vàng,209000.0,0,944721,FPT Shop Official Store,0.0
1614,116301941,Chảo chống dính đáy từ Elmich Smartcook SM5745MN 28cm - Vàng,319000.0,0,944721,FPT Shop Official Store,0.0
1615,116301938,Chảo chống dính đáy từ Elmich Smartcook SM5745MN 28cm - Kem,319000.0,0,944721,FPT Shop Official Store,0.0
1616,116301936,Chảo chống dính đáy từ Elmich Smartcook SM5745MN 28cm - Xanh,319000.0,0,944721,FPT Shop Official Store,0.0
1617,116301934,Chảo chống dính đáy từ Elmich Smartcook SM5744MN 24cm - Vàng,229000.0,0,944721,FPT Shop Official Store,0.0
1618,116301932,Chảo chống dính đáy từ Elmich Smartcook SM5744MN 24cm - Kem,229000.0,0,944721,FPT Shop Official Store,0.0
1619,116301930,Chảo chống dính đáy từ Elmich Smartcook SM5744MN 24cm - Xanh,229000.0,0,944721,FPT Shop Official Store,0.0
1620,116301928,Chảo nhôm chống dính vân đá đáy từ liền khối Nero EL-3774 28 cm - Đen,399000.0,0,944721,FPT Shop Official Store,0.0
1621,116301926,Chảo nhôm chống dính vân đá đáy từ liền khối Elmich Nero EL-3771 20cm - Đen,309000.0,0,944721,FPT Shop Official Store,0.0
1622,116301924,Bộ 3 nồi inox 5 đáy nắp kính Elmich Smartcook SM5961 - Bạc,999000.0,0,944721,FPT Shop Official Store,0.0
1623,116301923,Bộ 3 nồi nhôm 6 lớp chống dính nắp kính Elmich EL-5112BL - Xanh,890000.0,0,944721,FPT Shop Official Store,0.0
1624,116301922,Bộ 1 nồi 1 chảo nhôm 4 lớp chống dính đáy từ Elmich Smartcook SM-5117SK 20cm/24cm - Xanh,499000.0,0,944721,FPT Shop Official Store,0.0
1625,116301921,Bộ 1 nồi 1 chảo nhôm 4 lớp chống dính đáy từ Elmich Smartcook SM-5117SK 20cm/24cm - Kem,499000.0,0,944721,FPT Shop Official Store,0.0
1626,116301920,Nồi luộc gà inox 5 đáy Elmich Smartcook SM-2526IN28 - Bạc,649000.0,0,944721,FPT Shop Official Store,0.0
1627,116301919,Bộ 1 nồi 1 chảo nhôm 4 lớp chống dính đáy từ Elmich Baby EL-5118WB 16cm/16cm - Xanh,699000.0,0,944721,FPT Shop Official Store,0.0
1628,116301918,Bộ 1 nồi 1 chảo nhôm 4 lớp chống dính đáy từ Elmich Baby EL-5118WB 16cm/16cm - Vàng,699000.0,0,944721,FPT Shop Official Store,0.0
1629,116301917,Bộ 3 nồi nhôm 6 lớp chống dính vân đá ánh kim siêu bền Elmich EL -5204BE 18cm/20cm/24cm - Kem,890000.0,0,944721,FPT Shop Official Store,0.0
1630,116301916,Bộ 3 nồi inox 1 đáy Sunhouse SH114 16cm-20cm-24cm - Bạc,429000.0,0,944721,FPT Shop Official Store,0.0
